RENTAL_ZONE_HAL_ID,RENTAL_ZONE_HAL_SRC,NAME,CODE,TYPE,CITY,COUNTRY,LATITUDE,LONGITUDE,POI_AIRPORT_X,POI_LONG_DISTANCE_TRAINS_X,POI_SUBURBAN_TRAINS_X,POI_UNDERGROUND_X,ACTIVE_X,COMPANY,COMPANY_GROUP
214170,Standort,U-Bahn Baumwall,2631,normal,Hamburg,Deutschland,"9,980896000000000","53,544279000000000",Nein,Nein,Nein,Ja,Ja,StadtRAD Hamburg,Call a Bike
214365,Standort,J├╝rgen-Ponto-Platz / Neckarstra├¤e (DB-Tower),6032900010,normal,Frankfurt am Main,Deutschland,"8,669688000000000","50,109503000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214369,Standort,Kaiserplatz / Kaiserstra├¤e,6031100011,normal,Frankfurt am Main,Deutschland,"8,674961000000000","50,110420000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214370,Standort,Ro├¤markt / Am Salzhaus,6031100012,normal,Frankfurt am Main,Deutschland,"8,676968000000000","50,111997000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214371,Standort,Gro├¤e Gallusstra├¤e / Kirchnerstra├¤e,6031100013,normal,Frankfurt am Main,Deutschland,"8,674964000000000","50,111883000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214375,Standort,Opernplatz / Fressgass,6031100015,normal,Frankfurt am Main,Deutschland,"8,672365000000000","50,115112000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214376,Standort,Opernplatz / Bockenheimer Landsta├¤e,6032300009,normal,Frankfurt am Main,Deutschland,"8,670541000000000","50,115572000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214380,Standort,Ro├¤markt / An der Hauptwache,6031100016,normal,Frankfurt am Main,Deutschland,"8,678538000000000","50,112804000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214382,Standort,B├Črse,6031300007,normal,Frankfurt am Main,Deutschland,"8,677016000000000","50,114899000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214385,Standort,Eschersheimer Landstra├¤e / Adickes-Allee (Polizeip,6032200004,normal,Frankfurt am Main,Deutschland,"8,672572000000000","50,131404000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214387,Standort,Nibelungenplatz / Nibelungen Allee,6031800009,normal,Frankfurt am Main,Deutschland,"8,692561000000000","50,128929000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214388,Standort,Gr├╝neburgweg / Siesmayerstra├¤e (Palmengarten),6032300008,normal,Frankfurt am Main,Deutschland,"8,658509000000000","50,123245000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214393,Standort,Beethovenstra├¤e / Beethovenplatz,6032500004,normal,Frankfurt am Main,Deutschland,"8,656476000000000","50,118209000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214394,Standort,Bettinaplatz / Bettinastra├¤e,6032500006,normal,Frankfurt am Main,Deutschland,"8,656395000000000","50,113860000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214397,Standort,Eschenheimer Anlage / Oeder Weg (Verkehrsinsel),6031800001,normal,Frankfurt am Main,Deutschland,"8,679772000000000","50,118159000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214399,Standort,Bremer Platz / F├╝rstenbergstra├¤e,6032200005,normal,Frankfurt am Main,Deutschland,"8,669728000000000","50,124064000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214401,Standort,Marbachweg / Eschersheimer Landstra├¤e,6032000002,normal,Frankfurt am Main,Deutschland,"8,670505000000000","50,139417000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214402,Standort,Eschersheimer Landstra├¤e / H├╝gelstra├¤e,6043300005,normal,Frankfurt am Main,Deutschland,"8,666972000000000","50,147887000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214414,Standort,S├╝dbahnhof / Eingang Diesterwegplatz,6059400013,normal,Frankfurt am Main,Deutschland,"8,685851000000000","50,100373000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214417,Standort,Ziegelh├╝ttenplatz / Ziegelh├╝ttenweg,6059800003,normal,Frankfurt am Main,Deutschland,"8,682107000000000","50,095185000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214419,Standort,Hauptbahnhof Haupteingang (Vorplatz),6032900009,normal,Frankfurt am Main,Deutschland,"8,664638000000000","50,107198000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214441,Standort,Bahnhof Niederrad,6052800013,normal,Frankfurt am Main,Deutschland,"8,636737000000000","50,080837000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214443,Standort,Praunheimer Landstra├¤e / Jean-Albert-Schwarz-Stra├¤,6048800007,normal,Frankfurt am Main,Deutschland,"8,624141000000000","50,148203000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214444,Standort,Voltastra├¤e / An der Dammheide,6048600013,normal,Frankfurt am Main,Deutschland,"8,630360000000000","50,117489000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214445,Standort,Theodor-Heuss-Allee / Varrentrappstra├¤e,6048600016,normal,Frankfurt am Main,Deutschland,"8,645977000000000","50,114201000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214446,Standort,Westbahnhof,6048600014,normal,Frankfurt am Main,Deutschland,"8,640114000000000","50,119360000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214447,Standort,Fritzlarerstra├¤e / Kirchplatz,6048700010,normal,Frankfurt am Main,Deutschland,"8,637423825000000","50,125053018100000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214448,Standort,Carlo-Schmidt-Platz  / Depot,6032500007,normal,Frankfurt am Main,Deutschland,"8,651376000000000","50,120339000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214451,Standort,Messe Haupteingang / Friedrich-Ebert-Anlage,6032700015,normal,Frankfurt am Main,Deutschland,"8,654201000000000","50,112022000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214452,Standort,Frankenallee / Schwalbacherstra├¤e,6032600013,normal,Frankfurt am Main,Deutschland,"8,635613000000000","50,104173000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214453,Standort,DB Zentrale / Stephensonstra├¤e,6032600014,normal,Frankfurt am Main,Deutschland,"8,640189000000000","50,106840000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214454,Standort,Pfarrer-Perabo-Platz / Kleyerstra├¤e,6032600015,normal,Frankfurt am Main,Deutschland,"8,634016000000000","50,098848000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214455,Standort,Adlerwerke Kleyerstrasse / Kriegkstrasse,6032600016,normal,Frankfurt am Main,Deutschland,"8,639674000000000","50,101275000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214456,Standort,S-Bahn Station Galluswarte / Mainzer Landstra├¤e,6032600017,normal,Frankfurt am Main,Deutschland,"8,644738000000000","50,103482000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214458,Standort,Adam-Riese-Platz / Hafenstra├¤e,6032700010,normal,Frankfurt am Main,Deutschland,"8,655950000000000","50,106388000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214459,Standort,Mainzer Landstra├¤e 191/ Speyerer Stra├¤e,6032700009,normal,Frankfurt am Main,Deutschland,"8,650403000000000","50,105284000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
214460,Standort,Westhafenplatz / Speicherstra├¤e,6032700012,normal,Frankfurt am Main,Deutschland,"8,663665000000000","50,101704000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
218173,Standort,Rothenburgsort/Marktplatz/Lindleystra├¤e,2682,normal,Hamburg,Deutschland,"10,038938000000000","53,534288000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
218174,Standort,Amsinckstra├¤e/ Nordkanalbr├╝cke,2642,normal,Hamburg,Deutschland,"10,012361000000000","53,547868000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
218635,Standort,Auf dem Sande/Kehrwieder-MiniaturWunderland,2672,normal,Hamburg,Deutschland,"9,989710000000000","53,543731000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
218636,Standort,Schopenstehl/Alter Fischmarkt,2635,normal,Hamburg,Deutschland,"9,997126000000000","53,548703000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
223134,Standort,Skyline Plaza,6032700006,normal,Frankfurt am Main,Deutschland,"8,652612000000000","50,110371000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
224650,Standort,Leinpfad/Fernsicht,2316,normal,Hamburg,Deutschland,"9,999404000000000","53,580391000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
226226,Standort,Bahnhof-Haupt- Domseite,40029488,normal,K├Čln,Deutschland,,,Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226253,Standort,Woolworth Leipziger Strasse,6048700011,normal,Frankfurt am Main,Deutschland,"8,643072000000000","50,123496000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226254,Standort,Bahnhof R├Čdelheim,6048900004,normal,Frankfurt am Main,Deutschland,"8,607272000000000","50,123911000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226255,Standort,U-Bahn Station Leipziger Strasse,6048700012,normal,Frankfurt am Main,Deutschland,"8,645651000000000","50,122649000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226256,Standort,Leonardo-da-Vinci-Allee / Am R├Čmerhof,6048600015,normal,Frankfurt am Main,Deutschland,"8,627623000000000","50,113272000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226257,Standort,Studentenwohnheim Ginnheimer Landstr. 42,6048700013,normal,Frankfurt am Main,Deutschland,"8,645856000000000","50,130133000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226258,Standort,Goethe-Uni Bockenheim,6032500008,normal,Frankfurt am Main,Deutschland,"8,651848000000000","50,119773000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226263,Standort,Studentenwohnheim Ludwig-Landmann-Str. 343,6048700008,normal,Frankfurt am Main,Deutschland,"8,622259000000000","50,128488000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226265,Standort,Studentenwohnheim / Porthstra├¤e,604350004,normal,Frankfurt am Main,Deutschland,"8,683525000000000","50,143106000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226266,Standort,Frankenallee / Bushaltestelle Haus Gallus,6032600018,normal,Frankfurt am Main,Deutschland,"8,643461000000000","50,104681000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226270,Standort,Industriehof,6048700009,normal,Frankfurt am Main,Deutschland,"8,629527000000000","50,128567000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226341,Standort,Studentenwohnheim Sandh├Čfer Allee 2,6052800014,normal,Frankfurt am Main,Deutschland,"8,660119000000000","50,092172000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226345,Standort,Blue-Towers,6052800015,normal,Frankfurt am Main,Deutschland,"8,623994000000000","50,080425000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226347,Standort,Niederr├żder Br├╝cke / DB Autohaus,6052800016,normal,Frankfurt am Main,Deutschland,"8,631414000000000","50,087928000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226348,Standort,OLG (Zeil / Oberlandesgericht),6031300008,normal,Frankfurt am Main,Deutschland,"8,691069000000000","50,114766000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
226445,Standort,IKEA Kassel-Waldau,405,normal,Kassel,Deutschland,"9,525462000000000","51,277203000000000",Nein,Nein,Nein,Nein,Ja,Konrad,Call a Bike
226605,Standort,Barkassenanleger/Mengestra├¤e,2712,normal,Hamburg,Deutschland,"9,996470000000000","53,499748000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
226607,Standort,Neunenfelder Stra├¤e/ Kurt-Emmerich-Platz,2713,normal,Hamburg,Deutschland,"10,003843000000000","53,497232000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
226640,Standort,Eurotheum / Neue Mainzer Stra├¤e,6031100017,normal,Frankfurt am Main,Deutschland,"8,671355000000000","50,113017000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227370,Standort,Europagarten,6032600019,normal,Frankfurt am Main,Deutschland,"8,629235000000000","50,108518000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227415,Standort,Wandsbeker Chaussee/ B├Črnestra├¤e,2413,normal,Hamburg,Deutschland,"10,059528000000000","53,570470000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
227445,Standort,zzz4 vormals Sandhofschleife / Paul-Ehrlich-Stra├¤e,6059600003,normal,Frankfurt am Main,Deutschland,"8,665303000000000","50,093759000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227446,Standort,S-Bahn Station Messe,6032700014,normal,Frankfurt am Main,Deutschland,"8,643824000000000","50,112512000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227447,Standort,Ostbahnhof,6031400017,normal,Frankfurt am Main,Deutschland,"8,707211000000000","50,112591000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227448,Standort,Stresemannallee / M├Črfelder Landstra├¤e,6059800005,normal,Frankfurt am Main,Deutschland,"8,671809000000000","50,089418000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227451,Standort,Eschersheimer Landstra├¤e / Holzhausenstra├¤e,6032200009,normal,Frankfurt am Main,Deutschland,"8,673526000000000","50,126734000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227452,Standort,Stresemannallee / S-Bahn-Station,6059600005,normal,Frankfurt am Main,Deutschland,"8,671173000000000","50,094135000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227455,Standort,Braubachstra├¤e / Domstra├¤e,6031100020,normal,Frankfurt am Main,Deutschland,"8,684394000000000","50,111688000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227456,Standort,Luisenstra├¤e / Luisenplatz,6031600008,normal,Frankfurt am Main,Deutschland,"8,696687000000000","50,122446000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227457,Standort,Martin-Luther-Stra├¤e / Burgstra├¤e,6031600009,normal,Frankfurt am Main,Deutschland,"8,697805000000000","50,124297000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227458,Standort,Friedberger Landstra├¤e / Rohrbachstra├¤e,6031800011,normal,Frankfurt am Main,Deutschland,"8,692436000000000","50,127562000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227460,Standort,Markus-Krankenhaus,6043100003,normal,Frankfurt am Main,Deutschland,"8,646073000000000","50,136706000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227461,Standort,Rohrbachstra├¤e / Hartmann-Ibach-Stra├¤e,6038900007,normal,Frankfurt am Main,Deutschland,"8,700865000000000","50,129021000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227462,Standort,Sophienstra├¤e / Ginnheimer Stra├¤e,6048700014,normal,Frankfurt am Main,Deutschland,"8,641289000000000","50,127754000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227464,Standort,Wittelsbacher Allee/ Habsburger Allee,6038500005,normal,Frankfurt am Main,Deutschland,"8,705312000000000","50,120042000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227465,Standort,Weidenbornstra├¤e / Comeniusstra├¤e,6038900008,normal,Frankfurt am Main,Deutschland,"8,705388000000000","50,131301000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227467,Standort,Saalburgallee / Wittelsbacherallee,6038500006,normal,Frankfurt am Main,Deutschland,"8,713568000000000","50,124757000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227468,Standort,Saalburgallee / Kettelerallee,6038500007,normal,Frankfurt am Main,Deutschland,"8,717334000000000","50,123605000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227469,Standort,Luxemburger Allee / Rh├Čnstra├¤e,6038500008,normal,Frankfurt am Main,Deutschland,"8,712139000000000","50,119304000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227470,Standort,Habsburger Allee / Rh├Čnstra├¤e,6038500009,normal,Frankfurt am Main,Deutschland,"8,708494000000000","50,117527000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227471,Standort,Gerberm├╝hlstra├¤e / Wehrstra├¤e,6059400003,normal,Frankfurt am Main,Deutschland,"8,721659000000000","50,105270000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227472,Standort,Berger Stra├¤e / Eulengasse,6038500010,normal,Frankfurt am Main,Deutschland,"8,715317000000000","50,132503000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227473,Standort,Berger Stra├¤e / Falltorstra├¤e,6038500011,normal,Frankfurt am Main,Deutschland,"8,713783000000000","50,129795000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227474,Standort,Seckbacher Landstra├¤e / Nu├¤baumstra├¤e,6038900009,normal,Frankfurt am Main,Deutschland,"8,712232000000000","50,134939000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227475,Standort,Arnsburger Stra├¤e / Mainkurstra├¤e,6038500012,normal,Frankfurt am Main,Deutschland,"8,707108000000000","50,125483000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227476,Standort,Kantstra├¤e / Berger Stra├¤e,6031600010,normal,Frankfurt am Main,Deutschland,"8,695968000000000","50,120549000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227478,Standort,Eschenheimer Tor / Taubenstra├¤e,6032200007,normal,Frankfurt am Main,Deutschland,"8,679264000000000","50,116883000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227479,Standort,Am Wei├¤en Stein / Maybachstra├¤e,6043300006,normal,Frankfurt am Main,Deutschland,"8,654568000000000","50,158143000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227481,Standort,Eschersheimer Landstra├¤e / Am Wei├¤en Stein,6043300007,normal,Frankfurt am Main,Deutschland,"8,657019000000000","50,156612000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227482,Standort,Eschersheimer Landstra├¤e / Am Lindenbaum,6043300008,normal,Frankfurt am Main,Deutschland,"8,661008000000000","50,153212000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227483,Standort,Eschersheimer Landstra├¤e / Fritz-Tarnow-Stra├¤e,6032000003,normal,Frankfurt am Main,Deutschland,"8,668985000000000","50,142730000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227484,Standort,Eschersheimer Landstra├¤e / Gr├╝neburgweg,6032200008,normal,Frankfurt am Main,Deutschland,"8,675602000000000","50,121755000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227486,Standort,Gerberm├╝hlstra├¤e / Zum Schlegelhof,6059400015,normal,Frankfurt am Main,Deutschland,"8,703269000000000","50,104352000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227487,Standort,Berger Stra├¤e / H├Čhenstra├¤e,6031600011,normal,Frankfurt am Main,Deutschland,"8,701228000000000","50,122832000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227494,Standort,HR / Bertramswiese 8,6032000004,normal,Frankfurt am Main,Deutschland,"8,675122000000000","50,136631000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227495,Standort,DB Rent-Zentrale / Mainzer Landstr. 169,6032700013,normal,Frankfurt am Main,Deutschland,"8,651935000000000","50,106000800000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227503,Standort,R├Čdelheimer Landstra├¤e / Breitenbachbr├╝cke,6048700015,normal,Frankfurt am Main,Deutschland,"8,632981000000000","50,123089000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227712,Standort,Darmst├żdter Lanstra├¤e / Verg├Člst / Carglass,6059800004,normal,Frankfurt am Main,Deutschland,"8,690760000000000","50,094443000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227726,Standort,Speyerer Stra├¤e / Koblenzer Stra├¤e,6032700016,normal,Frankfurt am Main,Deutschland,"8,648620000000000","50,107348000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227770,Standort,Berta-Kr├Čger-Platz/Wilhelm-Strau├¤-Weg,2714,normal,Hamburg,Deutschland,"10,007016000000000","53,497933000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
227811,Standort,Ruth-Mufang-Stra├¤e / Riedbergallee,6043900005,normal,Frankfurt am Main,Deutschland,"8,627828000000000","50,174679000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227833,Standort,Campus Riedberg / Institut f├╝r Organische Chemie,6043900006,normal,Frankfurt am Main,Deutschland,"8,631454000000000","50,172899000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227834,Standort,Altenh├Čferallee / Werkstattzentrale,6043900007,normal,Frankfurt am Main,Deutschland,"8,634040000000000","50,174150000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227837,Standort,Max-von-Laue-Stra├¤e / Biologicum,6043900008,normal,Frankfurt am Main,Deutschland,"8,628182000000000","50,173016000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
227980,Standort,Universit├żtsklinikum / Theodor-Stern-Kai,6059000003,normal,Frankfurt am Main,Deutschland,"8,660744000000000","50,096530000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
229760,Standort,OTTO Group / Wandsbeker Stra├¤e,2433,normal,Hamburg,Deutschland,"10,070397000000000","53,600260000000000",Nein,Nein,Nein,Nein,Ja,StadtRAD Hamburg,Call a Bike
229958,Standort,Gravensteiner Platz,6043500005,normal,Frankfurt am Main,Deutschland,"8,698627000000000","50,155353000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230054,Standort,Grasbrookpark/├£berseequartier,2675,normal,Hamburg,Deutschland,"9,997945000000000","53,540282000000000",Nein,Nein,Nein,Ja,Ja,StadtRAD Hamburg,Call a Bike
230545,Standort,LMU Projektstandort 1,,normal,M├╝nchen,Deutschland,"11,582580000000000","48,153440000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230546,Standort,LMU Projektstandort 2,,normal,M├╝nchen,Deutschland,"11,578547000000000","48,149215000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230547,Standort,LMU Projektstandort 3,,normal,M├╝nchen,Deutschland,"11,560620000000000","48,134320000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230548,Standort,LMU Projektstandort 4,,normal,M├╝nchen,Deutschland,"11,564210000000000","48,129920000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230549,Standort,LMU Projektstandort 5,,normal,M├╝nchen,Deutschland,"11,594883000000000","48,150483000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230666,Standort,DB Schenker / HOLM,60010001,normal,Flugh. Frankfurt,Deutschland,"8,591024000000000","50,056340000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
230679,Standort,Terminal 1 / Busbahnhof,60010002,normal,Flugh. Frankfurt,Deutschland,"8,572899000000000","50,051515000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231215,Standort,Bahnhof Troisdorf / Parkhaus Poststra├¤e,58301,normal,Troisdorf,Deutschland,"7,149906000000000","50,814619000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231255,Standort,Industriepark Troisdorf / Gierlichstra├¤e,58302,normal,Troisdorf,Deutschland,"7,143162000000000","50,824319000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231260,Standort,S-Bahn Freiham,81201,normal,Freiham,Deutschland,"11,410466000000000","48,139880000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231558,Standort,Gie├¤ener Stra├¤e / Ronneburgstra├¤e,6043500006,normal,Frankfurt am Main,Deutschland,"8,688623537800000","50,150800149500000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231563,Standort,Gutleutstra├¤e / Untermainanlage,6032900011,normal,Frankfurt am Main,Deutschland,"8,672788000000000","50,108060000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231564,Standort,Buchrainplatz,6059900010,normal,Frankfurt am Main,Deutschland,"8,724602000000000","50,100060000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231575,Standort,Oeder Weg / Oberweg,6031800010,normal,Frankfurt am Main,Deutschland,"8,681046292200000","50,122415980600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231602,Standort,Im Pr├╝fling / Throner Stra├¤e,6038900005,normal,Frankfurt am Main,Deutschland,"8,707266451600000","50,129399364200000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231603,Standort,Deutsche Bibliothek,6032200006,normal,Frankfurt am Main,Deutschland,"8,683324000000000","50,131716000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231638,Standort,U-Bahn Preungesheim,6043500007,normal,Frankfurt am Main,Deutschland,"8,687943000000000","50,158657000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231648,Standort,Rosa-Luxemburg-Stra├¤e / Ginnheimer Landstra├¤e,6043100004,normal,Frankfurt am Main,Deutschland,"8,646967000000000","50,140270000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231653,Standort,Gartenstra├¤e / Holbeinstra├¤e,6059600004,normal,Frankfurt am Main,Deutschland,"8,674717187700000","50,101536360600000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231731,Standort,Deutsche Bundesbank ,6043100005,normal,Frankfurt am Main,Deutschland,"8,659581000000000","50,136160000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
231798,Standort,Marbachweg / Eckenheimer Landstra├¤e,6043500008,normal,Frankfurt am Main,Deutschland,"8,683534000000000","50,141988000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232067,Standort,Gie├¤ener Stra├¤e / Marbachweg,6043500009,normal,Frankfurt am Main,Deutschland,"8,692212241500000","50,143874408900000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
232102,Standort,Friedberger Landstra├¤e / Dortelweiler Stra├¤e ,6038900006,normal,Frankfurt am Main,Deutschland,"8,698642000000000","50,139124000000000",Nein,Nein,Nein,Nein,Ja,Call a Bike,Call a Bike
